file,return_code,pnl,stdout_tail,stderr_tail
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280216.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,679
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,988

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,164
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,566

Profit summary:
Round 1 day -2: 94,662
Round 1 day -1: 93,988
Round 1 day 0: 91,566
Total profit: 280,216",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281680.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,758
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,067

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,542
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,944

Profit summary:
Round 1 day -2: 94,670
Round 1 day -1: 95,067
Round 1 day 0: 91,944
Total profit: 281,680",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278040.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,394
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,703

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,190
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,592

Profit summary:
Round 1 day -2: 93,744
Round 1 day -1: 93,703
Round 1 day 0: 90,592
Total profit: 278,040",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,282662.0,"0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 15,021
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,330

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 12,020
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,422

Profit summary:
Round 1 day -2: 94,910
Round 1 day -1: 95,330
Round 1 day 0: 92,422
Total profit: 282,662",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280006.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,656
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,965

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,448
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,850

Profit summary:
Round 1 day -2: 94,192
Round 1 day -1: 93,965
Round 1 day 0: 91,850
Total profit: 280,006",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281918.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,537
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,846

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 12,026
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,428

Profit summary:
Round 1 day -2: 94,644
Round 1 day -1: 94,846
Round 1 day 0: 92,428
Total profit: 281,918",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278306.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 12,943
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,252

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,896
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,298

Profit summary:
Round 1 day -2: 93,756
Round 1 day -1: 93,252
Round 1 day 0: 91,298
Total profit: 278,306",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,278499.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,935
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,244

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,887
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,289

Profit summary:
Round 1 day -2: 94,966
Round 1 day -1: 95,244
Round 1 day 0: 88,289
Total profit: 278,499",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280316.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,936
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,245

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,042
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,444

Profit summary:
Round 1 day -2: 94,626
Round 1 day -1: 94,245
Round 1 day 0: 91,444
Total profit: 280,316",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281757.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,495
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,804

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,759
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,161

Profit summary:
Round 1 day -2: 94,792
Round 1 day -1: 94,804
Round 1 day 0: 92,161
Total profit: 281,757",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278202.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,126
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,435

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,724
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,126

Profit summary:
Round 1 day -2: 93,640
Round 1 day -1: 93,435
Round 1 day 0: 91,126
Total profit: 278,202",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,270125.0,"0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,590
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,899

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 12,286
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,688

Profit summary:
Round 1 day -2: 82,538
Round 1 day -1: 94,899
Round 1 day 0: 92,688
Total profit: 270,125",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,279260.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,310
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,619

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,367
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,769

Profit summary:
Round 1 day -2: 93,872
Round 1 day -1: 93,619
Round 1 day 0: 91,769
Total profit: 279,260",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,280496.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,045
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,354

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,908
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,310

Profit summary:
Round 1 day -2: 93,832
Round 1 day -1: 94,354
Round 1 day 0: 92,310
Total profit: 280,496",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,277726.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 12,958
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,267

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema0p4_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,754
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,156

Profit summary:
Round 1 day -2: 93,303
Round 1 day -1: 93,267
Round 1 day 0: 91,156
Total profit: 277,726",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,278319.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 15,067
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,376

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,876
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,278

Profit summary:
Round 1 day -2: 94,665
Round 1 day -1: 95,376
Round 1 day 0: 88,278
Total profit: 278,319",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280531.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 14,421
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,730

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,229
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,631

Profit summary:
Round 1 day -2: 94,170
Round 1 day -1: 94,730
Round 1 day 0: 91,631
Total profit: 280,531",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281964.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,841
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,150

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 12,041
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,443

Profit summary:
Round 1 day -2: 94,372
Round 1 day -1: 95,150
Round 1 day 0: 92,443
Total profit: 281,964",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278122.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,210
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,519

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,683
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,085

Profit summary:
Round 1 day -2: 93,518
Round 1 day -1: 93,519
Round 1 day 0: 91,085
Total profit: 278,122",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,277820.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,934
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,243

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,960
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,362

Profit summary:
Round 1 day -2: 94,216
Round 1 day -1: 95,243
Round 1 day 0: 88,362
Total profit: 277,820",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280606.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 14,265
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,574

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,383
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,785

Profit summary:
Round 1 day -2: 94,247
Round 1 day -1: 94,574
Round 1 day 0: 91,785
Total profit: 280,606",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281578.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,758
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,067

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,924
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,326

Profit summary:
Round 1 day -2: 94,185
Round 1 day -1: 95,067
Round 1 day 0: 92,326
Total profit: 281,578",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278278.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,412
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,721

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,791
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,193

Profit summary:
Round 1 day -2: 93,364
Round 1 day -1: 93,721
Round 1 day 0: 91,193
Total profit: 278,278",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,278093.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 15,017
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,326

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,683
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,085

Profit summary:
Round 1 day -2: 94,682
Round 1 day -1: 95,326
Round 1 day 0: 88,085
Total profit: 278,093",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280395.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 14,196
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,505

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,441
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,843

Profit summary:
Round 1 day -2: 94,047
Round 1 day -1: 94,505
Round 1 day 0: 91,843
Total profit: 280,395",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,282084.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,953
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,262

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,956
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,358

Profit summary:
Round 1 day -2: 94,464
Round 1 day -1: 95,262
Round 1 day 0: 92,358
Total profit: 282,084",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278028.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 12,918
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,227

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,845
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,247

Profit summary:
Round 1 day -2: 93,554
Round 1 day -1: 93,227
Round 1 day 0: 91,247
Total profit: 278,028",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,278074.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 15,409
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,718

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,865
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,267

Profit summary:
Round 1 day -2: 94,088
Round 1 day -1: 95,718
Round 1 day 0: 88,267
Total profit: 278,074",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,280597.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 14,388
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,697

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,497
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,899

Profit summary:
Round 1 day -2: 94,001
Round 1 day -1: 94,697
Round 1 day 0: 91,899
Total profit: 280,597",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,281586.0,"0p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,893
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 95,202

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,999
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 92,401

Profit summary:
Round 1 day -2: 93,982
Round 1 day -1: 95,202
Round 1 day 0: 92,401
Total profit: 281,586",
osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,278458.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,515
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,824

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg2p2_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,995
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,397

Profit summary:
Round 1 day -2: 93,237
Round 1 day -1: 93,824
Round 1 day 0: 91,397
Total profit: 278,458",
osmium_variant_EMA_soft35_spr12_qg0p4_tg3p4_te1p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,277871.0,"p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 14,635
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 94,944

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg3p4_te1p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,620
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,022

Profit summary:
Round 1 day -2: 94,905
Round 1 day -1: 94,944
Round 1 day 0: 88,022
Total profit: 277,871",
osmium_variant_EMA_soft35_spr12_qg0p4_tg3p4_te1p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,279720.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 13,349
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,658

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_EMA_soft35_spr12_qg0p4_tg3p4_te1p0_ema0p4_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 11,163
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,565

Profit summary:
Round 1 day -2: 94,497
Round 1 day -1: 93,658
Round 1 day 0: 91,565
Total profit: 279,720",
